datetime,temp_c,temp_f,precip_mm,windspeed_kph,weathercode,weather_risk,traffic_stress,hour,weekday,month,is_weekend,is_f1_weekend,is_holiday,is_major_event
2023-08-15T20:00,37.3,99.14,0.0,10.6,1,0.115,0.45,20,1,8,0,0,0,0
2023-08-15T21:00,36.5,97.7,0.0,14.7,2,0.075,0.45,21,1,8,0,0,0,0
2023-08-15T22:00,34.8,94.64,0.0,16.6,1,0.0,0.28,22,1,8,0,0,0,0
2023-08-15T23:00,33.5,92.3,0.0,7.2,2,0.0,0.28,23,1,8,0,0,0,0
2023-08-16T00:00,33.0,91.4,0.0,6.1,2,0.0,0.2,0,2,8,0,0,0,0
2023-08-16T01:00,31.5,88.7,0.0,6.6,2,0.0,0.2,1,2,8,0,0,0,0
2023-08-16T02:00,30.4,86.72,0.0,6.2,1,0.0,0.2,2,2,8,0,0,0,0
2023-08-16T03:00,30.7,87.26,0.0,4.1,2,0.0,0.12,3,2,8,0,0,0,0
2023-08-16T04:00,29.1,84.38,0.0,6.8,2,0.0,0.12,4,2,8,0,0,0,0
2023-08-16T05:00,30.6,87.08,0.0,11.8,3,0.0,0.12,5,2,8,0,0,0,0
2023-08-16T06:00,30.9,87.62,0.0,3.1,3,0.0,0.45,6,2,8,0,0,0,0
2023-08-16T07:00,29.9,85.82,0.0,5.9,3,0.0,0.82,7,2,8,0,0,0,0
2023-08-16T08:00,30.9,87.62,0.0,8.6,2,0.0,0.88,8,2,8,0,0,0,0
2023-08-16T09:00,32.2,89.96,0.0,1.8,1,0.0,0.82,9,2,8,0,0,0,0
2023-08-16T10:00,33.5,92.3,0.0,4.7,3,0.0,0.6,10,2,8,0,0,0,0
2023-08-16T11:00,34.5,94.1,0.0,4.1,3,0.0,0.6,11,2,8,0,0,0,0
2023-08-16T12:00,35.2,95.36,0.0,3.3,3,0.01,0.6,12,2,8,0,0,0,0
2023-08-16T13:00,36.1,96.98,0.0,2.3,3,0.055,0.6,13,2,8,0,0,0,0
2023-08-16T14:00,37.5,99.5,0.0,7.4,1,0.125,0.6,14,2,8,0,0,0,0
2023-08-16T15:00,37.6,99.68,0.0,14.5,2,0.13,0.45,15,2,8,0,0,0,0
2023-08-16T16:00,37.8,100.04,0.0,11.6,2,0.14,0.85,16,2,8,0,0,0,0
2023-08-16T17:00,36.1,96.98,0.0,10.2,2,0.055,0.9193,17,2,8,0,0,0,0
2023-08-16T18:00,36.0,96.8,0.2,18.0,51,0.07,0.9593,18,2,8,0,0,0,0
2023-08-16T19:00,35.7,96.26,0.1,16.9,51,0.045,0.87,19,2,8,0,0,0,0
2023-08-16T20:00,35.2,95.36,0.0,9.4,0,0.01,0.45,20,2,8,0,0,0,0
2023-08-16T21:00,34.4,93.92,0.0,7.5,0,0.0,0.45,21,2,8,0,0,0,0
2023-08-16T22:00,33.0,91.4,0.0,7.4,0,0.0,0.28,22,2,8,0,0,0,0
2023-08-16T23:00,31.9,89.42,0.0,7.4,2,0.0,0.28,23,2,8,0,0,0,0
2023-08-17T00:00,31.2,88.16,0.0,8.2,3,0.0,0.2,0,3,8,0,0,0,0
2023-08-17T01:00,30.4,86.72,0.0,9.0,1,0.0,0.2,1,3,8,0,0,0,0
2023-08-17T02:00,29.4,84.92,0.0,6.6,0,0.0,0.2,2,3,8,0,0,0,0
2023-08-17T03:00,30.8,87.44,0.0,5.1,1,0.0,0.12,3,3,8,0,0,0,0
2023-08-17T04:00,28.7,83.66,0.0,7.9,1,0.0,0.12,4,3,8,0,0,0,0
2023-08-17T05:00,27.9,82.22,0.0,9.6,1,0.0,0.12,5,3,8,0,0,0,0
2023-08-17T06:00,29.9,85.82,0.0,5.1,0,0.0,0.45,6,3,8,0,0,0,0
2023-08-17T07:00,29.3,84.74,0.0,5.0,1,0.0,0.82,7,3,8,0,0,0,0
2023-08-17T08:00,30.8,87.44,0.0,3.0,0,0.0,0.88,8,3,8,0,0,0,0
2023-08-17T09:00,32.4,90.32,0.0,3.9,0,0.0,0.82,9,3,8,0,0,0,0
2023-08-17T10:00,34.3,93.74,0.0,4.1,1,0.0,0.6,10,3,8,0,0,0,0
2023-08-17T11:00,36.4,97.52,0.0,3.4,1,0.07,0.6,11,3,8,0,0,0,0
2023-08-17T12:00,38.2,100.76,0.0,5.6,1,0.16,0.601,12,3,8,0,0,0,0
2023-08-17T13:00,39.0,102.2,0.0,6.8,0,0.2,0.605,13,3,8,0,0,0,0
2023-08-17T14:00,40.4,104.72,0.0,6.4,1,0.27,0.612,14,3,8,0,0,0,0
2023-08-17T15:00,40.8,105.44,0.0,5.0,0,0.29,0.464,15,3,8,0,0,0,0
2023-08-17T16:00,41.1,105.98,0.0,10.5,0,0.305,0.8655,16,3,8,0,0,0,0
2023-08-17T17:00,40.4,104.72,0.0,13.4,1,0.27,0.9313,17,3,8,0,0,0,0
2023-08-17T18:00,40.1,104.18,0.0,11.2,1,0.255,0.9298,18,3,8,0,0,0,0
2023-08-17T19:00,40.0,104.0,0.0,8.3,0,0.25,0.86,19,3,8,0,0,0,0
2023-08-17T20:00,38.0,100.4,0.0,22.5,0,0.15,0.45,20,3,8,0,0,0,0
2023-08-17T21:00,36.7,98.06,0.0,19.2,0,0.085,0.45,21,3,8,0,0,0,0
2023-08-17T22:00,34.9,94.82,0.0,9.7,0,0.0,0.28,22,3,8,0,0,0,0
2023-08-17T23:00,33.4,92.12,0.0,10.5,0,0.0,0.28,23,3,8,0,0,0,0
2023-08-18T00:00,32.0,89.6,0.0,9.7,0,0.0,0.2,0,4,8,0,0,0,0
2023-08-18T01:00,30.8,87.44,0.0,9.4,0,0.0,0.2,1,4,8,0,0,0,0
2023-08-18T02:00,28.9,84.02,0.0,7.8,0,0.0,0.2,2,4,8,0,0,0,0
2023-08-18T03:00,28.0,82.4,0.0,12.7,0,0.0,0.12,3,4,8,0,0,0,0
2023-08-18T04:00,26.3,79.34,0.0,14.0,0,0.0,0.12,4,4,8,0,0,0,0
2023-08-18T05:00,28.6,83.48,0.0,11.8,0,0.0,0.12,5,4,8,0,0,0,0
2023-08-18T06:00,27.1,80.78,0.0,8.2,2,0.0,0.45,6,4,8,0,0,0,0
2023-08-18T07:00,28.2,82.76,0.0,8.9,3,0.0,0.82,7,4,8,0,0,0,0
2023-08-18T08:00,30.8,87.44,0.0,7.6,3,0.0,0.88,8,4,8,0,0,0,0
2023-08-18T09:00,32.8,91.04,0.0,6.4,3,0.0,0.82,9,4,8,0,0,0,0
2023-08-18T10:00,33.3,91.94,0.0,16.7,3,0.0,0.6,10,4,8,0,0,0,0
2023-08-18T11:00,34.0,93.2,0.0,10.9,3,0.0,0.6,11,4,8,0,0,0,0
2023-08-18T12:00,35.3,95.54,0.0,8.8,2,0.015,0.6,12,4,8,0,0,0,0
2023-08-18T13:00,36.8,98.24,0.0,6.2,1,0.09,0.6,13,4,8,0,0,0,0
2023-08-18T14:00,38.2,100.76,0.0,12.9,2,0.16,0.601,14,4,8,0,0,0,0
2023-08-18T15:00,36.7,98.06,0.0,30.7,3,0.0967,0.45,15,4,8,0,0,0,0
2023-08-18T16:00,36.6,97.88,0.0,21.7,3,0.08,0.85,16,4,8,0,0,0,0
2023-08-18T17:00,28.6,83.48,0.0,8.3,3,0.0,0.9193,17,4,8,0,0,0,0
2023-08-18T18:00,29.4,84.92,0.1,11.3,51,0.01,0.9393,18,4,8,0,0,0,0
2023-08-18T19:00,28.6,83.48,1.1,14.4,55,0.11,0.98,19,4,8,0,0,0,0
2023-08-18T20:00,27.9,82.22,0.7,10.1,53,0.07,0.59,20,4,8,0,0,0,0
2023-08-18T21:00,27.0,80.6,0.2,15.0,51,0.02,0.49,21,4,8,0,0,0,0
2023-08-18T22:00,25.9,78.62,0.0,8.7,0,0.0,0.28,22,4,8,0,0,0,0
2023-08-18T23:00,25.2,77.36,0.0,5.1,0,0.0,0.28,23,4,8,0,0,0,0
2023-08-19T00:00,25.0,77.0,0.0,2.3,0,0.0,0.32,0,5,8,1,0,0,0
2023-08-19T01:00,24.0,75.2,0.0,7.7,3,0.0,0.32,1,5,8,1,0,0,0
2023-08-19T02:00,23.5,74.3,0.0,6.1,3,0.0,0.32,2,5,8,1,0,0,0
2023-08-19T03:00,23.5,74.3,0.0,4.7,0,0.0,0.24,3,5,8,1,0,0,0
2023-08-19T04:00,23.8,74.84,0.0,4.1,0,0.0,0.0936,4,5,8,1,0,0,0
2023-08-19T05:00,21.2,70.16,0.0,3.3,0,0.0,0.0936,5,5,8,1,0,0,0
2023-08-19T06:00,20.3,68.54,0.0,6.3,3,0.0,0.351,6,5,8,1,0,0,0
2023-08-19T07:00,22.0,71.6,0.0,9.0,3,0.0,0.6396,7,5,8,1,0,0,0
2023-08-19T08:00,23.8,74.84,0.0,7.9,3,0.0,0.6864,8,5,8,1,0,0,0
2023-08-19T09:00,24.7,76.46,0.0,5.0,3,0.0,0.6396,9,5,8,1,0,0,0
2023-08-19T10:00,25.0,77.0,0.0,5.0,3,0.0,0.468,10,5,8,1,0,0,0
2023-08-19T11:00,26.6,79.88,0.0,1.8,3,0.0,0.468,11,5,8,1,0,0,0
2023-08-19T12:00,26.8,80.24,0.0,0.8,3,0.0,0.468,12,5,8,1,0,0,0
2023-08-19T13:00,26.9,80.42,0.0,2.9,3,0.0,0.468,13,5,8,1,0,0,0
2023-08-19T14:00,28.8,83.84,0.0,6.7,3,0.0,0.468,14,5,8,1,0,0,0
2023-08-19T15:00,28.5,83.3,0.0,4.3,3,0.0,0.351,15,5,8,1,0,0,0
2023-08-19T16:00,28.1,82.58,0.0,7.4,3,0.0,0.663,16,5,8,1,0,0,0
2023-08-19T17:00,23.5,74.3,0.0,13.6,3,0.0,0.717,17,5,8,1,0,0,0
2023-08-19T18:00,22.6,72.68,2.4,7.6,61,0.34,0.867,18,5,8,1,0,0,0
2023-08-19T19:00,22.5,72.5,2.5,5.1,63,0.35,0.813,19,5,8,1,0,0,0
2023-08-19T20:00,21.5,70.7,1.5,1.1,61,0.25,0.72,20,5,8,1,0,0,0
2023-08-19T21:00,21.4,70.52,0.4,3.1,51,0.04,0.65,21,5,8,1,0,0,0
2023-08-19T22:00,21.2,70.16,0.6,4.0,53,0.06,0.52,22,5,8,1,0,0,0
2023-08-19T23:00,21.3,70.34,0.8,3.7,53,0.08,0.55,23,5,8,1,0,0,0
2023-08-20T00:00,21.3,70.34,1.0,2.9,55,0.1,0.47,0,6,8,1,0,0,0
2023-08-20T01:00,21.1,69.98,0.6,4.1,53,0.06,0.44,1,6,8,1,0,0,0
2023-08-20T02:00,20.8,69.44,0.2,2.1,51,0.02,0.36,2,6,8,1,0,0,0
2023-08-20T03:00,20.6,69.08,0.5,5.6,53,0.05,0.34,3,6,8,1,0,0,0
2023-08-20T04:00,20.5,68.9,0.5,5.9,53,0.05,0.1936,4,6,8,1,0,0,0
2023-08-20T05:00,20.1,68.18,0.4,2.0,51,0.04,0.1736,5,6,8,1,0,0,0
2023-08-20T06:00,20.1,68.18,4.5,7.6,63,0.5,0.501,6,6,8,1,0,0,0
2023-08-20T07:00,20.3,68.54,2.2,4.2,61,0.32,0.7896,7,6,8,1,0,0,0
2023-08-20T08:00,20.6,69.08,2.1,6.9,61,0.31,0.8364,8,6,8,1,0,0,0
2023-08-20T09:00,21.5,70.7,0.6,4.7,53,0.06,0.7596,9,6,8,1,0,0,0
2023-08-20T10:00,22.0,71.6,0.4,2.2,51,0.04,0.548,10,6,8,1,0,0,0
2023-08-20T11:00,22.5,72.5,0.1,4.9,51,0.01,0.488,11,6,8,1,0,0,0
2023-08-20T12:00,22.2,71.96,0.6,4.2,53,0.06,0.588,12,6,8,1,0,0,0
2023-08-20T13:00,22.3,72.14,1.2,3.8,55,0.12,0.618,13,6,8,1,0,0,0
2023-08-20T14:00,22.2,71.96,0.9,5.8,53,0.09,0.618,14,6,8,1,0,0,0
2023-08-20T15:00,23.0,73.4,0.2,2.3,51,0.02,0.391,15,6,8,1,0,0,0
2023-08-20T16:00,23.5,74.3,0.1,3.9,51,0.01,0.683,16,6,8,1,0,0,0
2023-08-20T17:00,24.1,75.38,0.7,4.9,53,0.07,0.857,17,6,8,1,0,0,0
2023-08-20T18:00,23.5,74.3,0.0,6.6,3,0.0,0.717,18,6,8,1,0,0,0
2023-08-20T19:00,22.8,73.04,0.3,9.7,51,0.03,0.723,19,6,8,1,0,0,0
2023-08-20T20:00,22.2,71.96,0.2,13.0,51,0.02,0.61,20,6,8,1,0,0,0
2023-08-20T21:00,22.3,72.14,0.3,4.9,51,0.03,0.63,21,6,8,1,0,0,0
2023-08-20T22:00,22.9,73.22,0.3,17.4,51,0.03,0.46,22,6,8,1,0,0,0
2023-08-20T23:00,22.8,73.04,1.9,24.8,61,0.29,0.55,23,6,8,1,0,0,0
2023-08-21T00:00,22.7,72.86,0.9,27.8,53,0.09,0.35,0,0,8,0,0,0,0
2023-08-21T01:00,22.4,72.32,1.8,24.7,61,0.28,0.35,1,0,8,0,0,0,0
2023-08-21T02:00,22.0,71.6,1.1,20.2,55,0.11,0.35,2,0,8,0,0,0,0
2023-08-21T03:00,21.6,70.88,2.4,21.1,61,0.34,0.27,3,0,8,0,0,0,0
2023-08-21T04:00,21.8,71.24,3.8,15.8,63,0.48,0.27,4,0,8,0,0,0,0
2023-08-21T05:00,21.4,70.52,0.7,19.1,53,0.07,0.26,5,0,8,0,0,0,0
2023-08-21T06:00,21.0,69.8,0.1,14.0,51,0.01,0.47,6,0,8,0,0,0,0
2023-08-21T07:00,21.1,69.98,6.4,12.5,63,0.5,0.97,7,0,8,0,0,0,0
2023-08-21T08:00,22.7,72.86,0.3,17.8,51,0.03,0.94,8,0,8,0,0,0,0
2023-08-21T09:00,23.1,73.58,0.2,18.1,51,0.02,0.86,9,0,8,0,0,0,0
2023-08-21T10:00,24.6,76.28,0.0,15.9,1,0.0,0.6,10,0,8,0,0,0,0
2023-08-21T11:00,25.7,78.26,0.0,15.3,1,0.0,0.6,11,0,8,0,0,0,0
2023-08-21T12:00,27.1,80.78,0.1,12.6,51,0.01,0.62,12,0,8,0,0,0,0
2023-08-21T13:00,28.6,83.48,0.0,13.0,1,0.0,0.6,13,0,8,0,0,0,0
2023-08-21T14:00,29.3,84.74,0.0,13.7,1,0.0,0.6,14,0,8,0,0,0,0
2023-08-21T15:00,29.3,84.74,0.1,13.9,51,0.01,0.47,15,0,8,0,0,0,0
2023-08-21T16:00,29.5,85.1,0.0,12.0,1,0.0,0.85,16,0,8,0,0,0,0
2023-08-21T17:00,30.0,86.0,0.0,10.5,0,0.0,0.9193,17,0,8,0,0,0,0
2023-08-21T18:00,28.9,84.02,0.0,9.0,0,0.0,0.9193,18,0,8,0,0,0,0
2023-08-21T19:00,26.4,79.52,0.0,8.2,0,0.0,0.85,19,0,8,0,0,0,0
2023-08-21T20:00,24.4,75.92,0.0,9.4,0,0.0,0.45,20,0,8,0,0,0,0
2023-08-21T21:00,23.0,73.4,0.0,9.8,0,0.0,0.45,21,0,8,0,0,0,0
2023-08-21T22:00,22.1,71.78,0.0,10.1,0,0.0,0.28,22,0,8,0,0,0,0
2023-08-21T23:00,21.2,70.16,0.0,8.4,0,0.0,0.28,23,0,8,0,0,0,0
2023-08-22T00:00,22.9,73.22,0.0,5.1,1,0.0,0.2,0,1,8,0,0,0,0
2023-08-22T01:00,24.7,76.46,0.0,4.0,1,0.0,0.2,1,1,8,0,0,0,0
2023-08-22T02:00,22.9,73.22,0.0,5.9,0,0.0,0.2,2,1,8,0,0,0,0
2023-08-22T03:00,22.5,72.5,0.0,6.2,0,0.0,0.12,3,1,8,0,0,0,0
2023-08-22T04:00,24.0,75.2,0.0,4.5,0,0.0,0.12,4,1,8,0,0,0,0
2023-08-22T05:00,21.2,70.16,0.0,7.6,1,0.0,0.12,5,1,8,0,0,0,0
2023-08-22T06:00,21.0,69.8,0.0,9.7,0,0.0,0.45,6,1,8,0,0,0,0
2023-08-22T07:00,21.9,71.42,0.0,4.3,0,0.0,0.82,7,1,8,0,0,0,0
2023-08-22T08:00,24.0,75.2,0.0,4.8,0,0.0,0.88,8,1,8,0,0,0,0
2023-08-22T09:00,25.3,77.54,0.0,3.3,0,0.0,0.82,9,1,8,0,0,0,0
2023-08-22T10:00,26.1,78.98,0.0,3.3,0,0.0,0.6,10,1,8,0,0,0,0
2023-08-22T11:00,26.9,80.42,0.0,5.0,0,0.0,0.6,11,1,8,0,0,0,0
2023-08-22T12:00,27.7,81.86,0.0,5.2,0,0.0,0.6,12,1,8,0,0,0,0
2023-08-22T13:00,28.3,82.94,0.0,3.1,0,0.0,0.6,13,1,8,0,0,0,0
2023-08-22T14:00,29.0,84.2,0.0,4.3,0,0.0,0.6,14,1,8,0,0,0,0
2023-08-22T15:00,29.5,85.1,0.0,2.9,0,0.0,0.45,15,1,8,0,0,0,0
2023-08-22T16:00,30.0,86.0,0.0,0.8,0,0.0,0.85,16,1,8,0,0,0,0
2023-08-22T17:00,31.3,88.34,0.0,9.7,0,0.0,0.9193,17,1,8,0,0,0,0
2023-08-22T18:00,30.4,86.72,0.0,8.7,0,0.0,0.9193,18,1,8,0,0,0,0
2023-08-22T19:00,28.3,82.94,0.0,7.9,0,0.0,0.85,19,1,8,0,0,0,0
2023-08-22T20:00,26.5,79.7,0.0,6.4,0,0.0,0.45,20,1,8,0,0,0,0
2023-08-22T21:00,25.3,77.54,0.0,6.8,0,0.0,0.45,21,1,8,0,0,0,0
2023-08-22T22:00,24.2,75.56,0.0,8.4,0,0.0,0.28,22,1,8,0,0,0,0
2023-08-22T23:00,24.1,75.38,0.0,6.2,0,0.0,0.28,23,1,8,0,0,0,0
2023-08-23T00:00,23.1,73.58,0.0,7.3,0,0.0,0.2,0,2,8,0,0,0,0
2023-08-23T01:00,22.2,71.96,0.0,8.4,1,0.0,0.2,1,2,8,0,0,0,0
2023-08-23T02:00,22.4,72.32,0.0,9.0,1,0.0,0.2,2,2,8,0,0,0,0
2023-08-23T03:00,21.8,71.24,0.0,8.6,0,0.0,0.12,3,2,8,0,0,0,0
2023-08-23T04:00,21.4,70.52,0.0,8.3,0,0.0,0.12,4,2,8,0,0,0,0
2023-08-23T05:00,22.9,73.22,0.0,7.6,0,0.0,0.12,5,2,8,0,0,0,0
2023-08-23T06:00,22.6,72.68,0.0,7.9,0,0.0,0.45,6,2,8,0,0,0,0
2023-08-23T07:00,24.1,75.38,0.0,6.8,0,0.0,0.82,7,2,8,0,0,0,0
2023-08-23T08:00,26.1,78.98,0.0,5.0,0,0.0,0.88,8,2,8,0,0,0,0
2023-08-23T09:00,28.0,82.4,0.0,1.8,0,0.0,0.82,9,2,8,0,0,0,0
2023-08-23T10:00,29.4,84.92,0.0,0.7,0,0.0,0.6,10,2,8,0,0,0,0
2023-08-23T11:00,30.5,86.9,0.0,2.8,0,0.0,0.6,11,2,8,0,0,0,0
2023-08-23T12:00,31.1,87.98,0.0,4.5,0,0.0,0.6,12,2,8,0,0,0,0
2023-08-23T13:00,31.8,89.24,0.0,3.3,0,0.0,0.6,13,2,8,0,0,0,0
2023-08-23T14:00,32.4,90.32,0.0,3.3,0,0.0,0.6,14,2,8,0,0,0,0
2023-08-23T15:00,32.8,91.04,0.0,1.5,1,0.0,0.45,15,2,8,0,0,0,0
2023-08-23T16:00,33.3,91.94,0.0,3.4,1,0.0,0.85,16,2,8,0,0,0,0
2023-08-23T17:00,32.4,90.32,0.0,16.6,2,0.0,0.9193,17,2,8,0,0,0,0
2023-08-23T18:00,31.2,88.16,0.7,11.6,53,0.07,0.98,18,2,8,0,0,0,0
2023-08-23T19:00,29.6,85.28,0.0,8.7,0,0.0,0.85,19,2,8,0,0,0,0
2023-08-23T20:00,30.1,86.18,0.0,2.6,0,0.0,0.45,20,2,8,0,0,0,0
2023-08-23T21:00,29.2,84.56,0.0,4.1,0,0.0,0.45,21,2,8,0,0,0,0
2023-08-23T22:00,27.0,80.6,0.0,8.5,0,0.0,0.28,22,2,8,0,0,0,0
2023-08-23T23:00,27.0,80.6,0.0,6.9,0,0.0,0.28,23,2,8,0,0,0,0
2023-08-24T00:00,27.4,81.32,0.0,5.7,0,0.0,0.2,0,3,8,0,0,0,0
2023-08-24T01:00,25.6,78.08,0.0,7.3,0,0.0,0.2,1,3,8,0,0,0,0
2023-08-24T02:00,25.3,77.54,0.0,6.8,0,0.0,0.2,2,3,8,0,0,0,0
2023-08-24T03:00,24.5,76.1,0.0,7.2,0,0.0,0.12,3,3,8,0,0,0,0
2023-08-24T04:00,24.8,76.64,0.0,7.2,0,0.0,0.12,4,3,8,0,0,0,0
2023-08-24T05:00,27.0,80.6,0.0,5.0,0,0.0,0.12,5,3,8,0,0,0,0
2023-08-24T06:00,27.4,81.32,0.0,3.1,1,0.0,0.45,6,3,8,0,0,0,0
2023-08-24T07:00,26.2,79.16,0.0,4.0,1,0.0,0.82,7,3,8,0,0,0,0
2023-08-24T08:00,27.6,81.68,0.0,6.3,1,0.0,0.88,8,3,8,0,0,0,0
2023-08-24T09:00,28.3,82.94,0.0,2.6,1,0.0,0.82,9,3,8,0,0,0,0
2023-08-24T10:00,29.2,84.56,0.0,5.4,1,0.0,0.6,10,3,8,0,0,0,0
2023-08-24T11:00,30.0,86.0,0.0,4.0,1,0.0,0.6,11,3,8,0,0,0,0
2023-08-24T12:00,30.6,87.08,0.0,5.1,0,0.0,0.6,12,3,8,0,0,0,0
2023-08-24T13:00,31.5,88.7,0.0,2.5,0,0.0,0.6,13,3,8,0,0,0,0
2023-08-24T14:00,32.3,90.14,0.0,2.6,0,0.0,0.6,14,3,8,0,0,0,0
2023-08-24T15:00,33.0,91.4,0.0,3.5,0,0.0,0.45,15,3,8,0,0,0,0
2023-08-24T16:00,33.5,92.3,0.0,4.3,0,0.0,0.85,16,3,8,0,0,0,0
2023-08-24T17:00,33.0,91.4,0.0,7.7,0,0.0,0.9193,17,3,8,0,0,0,0
2023-08-24T18:00,33.2,91.76,0.0,9.7,2,0.0,0.9193,18,3,8,0,0,0,0
2023-08-24T19:00,32.0,89.6,0.0,5.4,2,0.0,0.85,19,3,8,0,0,0,0
2023-08-24T20:00,30.4,86.72,0.0,6.3,2,0.0,0.45,20,3,8,0,0,0,0
2023-08-24T21:00,29.2,84.56,0.0,7.0,0,0.0,0.45,21,3,8,0,0,0,0
2023-08-24T22:00,28.1,82.58,0.0,8.3,0,0.0,0.28,22,3,8,0,0,0,0
2023-08-24T23:00,27.4,81.32,0.0,8.2,0,0.0,0.28,23,3,8,0,0,0,0
2023-08-25T00:00,27.0,80.6,0.0,7.0,0,0.0,0.2,0,4,8,0,0,0,0
2023-08-25T01:00,27.3,81.14,0.0,6.4,0,0.0,0.2,1,4,8,0,0,0,0
2023-08-25T02:00,25.8,78.44,0.0,7.9,0,0.0,0.2,2,4,8,0,0,0,0
2023-08-25T03:00,25.5,77.9,0.0,8.0,0,0.0,0.12,3,4,8,0,0,0,0
2023-08-25T04:00,26.2,79.16,0.0,6.2,0,0.0,0.12,4,4,8,0,0,0,0
2023-08-25T05:00,25.5,77.9,0.0,7.7,0,0.0,0.12,5,4,8,0,0,0,0
2023-08-25T06:00,28.0,82.4,0.0,4.3,1,0.0,0.45,6,4,8,0,0,0,0
2023-08-25T07:00,26.7,80.06,0.0,9.4,1,0.0,0.82,7,4,8,0,0,0,0
2023-08-25T08:00,29.1,84.38,0.0,7.3,0,0.0,0.88,8,4,8,0,0,0,0
2023-08-25T09:00,30.8,87.44,0.0,4.8,0,0.0,0.82,9,4,8,0,0,0,0
2023-08-25T10:00,32.0,89.6,0.0,0.7,1,0.0,0.6,10,4,8,0,0,0,0
2023-08-25T11:00,33.3,91.94,0.0,3.7,0,0.0,0.6,11,4,8,0,0,0,0
2023-08-25T12:00,34.8,94.64,0.0,4.1,1,0.0,0.6,12,4,8,0,0,0,0
2023-08-25T13:00,35.8,96.44,0.0,11.1,1,0.04,0.6,13,4,8,0,0,0,0
2023-08-25T14:00,36.5,97.7,0.0,8.8,1,0.075,0.6,14,4,8,0,0,0,0
2023-08-25T15:00,37.5,99.5,0.0,5.9,1,0.125,0.45,15,4,8,0,0,0,0
2023-08-25T16:00,38.0,100.4,0.0,3.8,1,0.15,0.85,16,4,8,0,0,0,0
2023-08-25T17:00,38.5,101.3,0.0,5.2,1,0.175,0.9218,17,4,8,0,0,0,0
2023-08-25T18:00,38.4,101.12,0.0,7.1,1,0.17,0.9213,18,4,8,0,0,0,0
2023-08-25T19:00,36.7,98.06,0.0,10.4,1,0.085,0.85,19,4,8,0,0,0,0
2023-08-25T20:00,34.6,94.28,0.0,8.0,0,0.0,0.45,20,4,8,0,0,0,0
2023-08-25T21:00,32.7,90.86,0.0,15.0,0,0.0,0.45,21,4,8,0,0,0,0
2023-08-25T22:00,29.3,84.74,0.0,11.5,0,0.0,0.28,22,4,8,0,0,0,0
2023-08-25T23:00,27.8,82.04,0.0,10.8,0,0.0,0.28,23,4,8,0,0,0,0
2023-08-26T00:00,27.0,80.6,0.0,12.2,0,0.0,0.32,0,5,8,1,0,0,0
2023-08-26T01:00,27.0,80.6,0.0,10.4,0,0.0,0.32,1,5,8,1,0,0,0
2023-08-26T02:00,26.6,79.88,0.0,9.0,0,0.0,0.32,2,5,8,1,0,0,0
2023-08-26T03:00,26.2,79.16,0.0,9.5,0,0.0,0.24,3,5,8,1,0,0,0
2023-08-26T04:00,26.0,78.8,0.0,8.8,0,0.0,0.0936,4,5,8,1,0,0,0
2023-08-26T05:00,27.2,80.96,0.0,7.9,0,0.0,0.0936,5,5,8,1,0,0,0
2023-08-26T06:00,28.8,83.84,0.0,5.8,0,0.0,0.351,6,5,8,1,0,0,0
2023-08-26T07:00,28.3,82.94,0.0,4.7,0,0.0,0.6396,7,5,8,1,0,0,0
2023-08-26T08:00,29.6,85.28,0.0,4.1,0,0.0,0.6864,8,5,8,1,0,0,0
2023-08-26T09:00,30.9,87.62,0.0,6.1,0,0.0,0.6396,9,5,8,1,0,0,0
2023-08-26T10:00,32.9,91.22,0.0,6.1,0,0.0,0.468,10,5,8,1,0,0,0
2023-08-26T11:00,35.0,95.0,0.0,5.6,0,0.0,0.468,11,5,8,1,0,0,0
2023-08-26T12:00,37.0,98.6,0.0,2.9,0,0.1,0.468,12,5,8,1,0,0,0
2023-08-26T13:00,38.3,100.94,0.0,4.0,0,0.165,0.4695,13,5,8,1,0,0,0
2023-08-26T14:00,40.2,104.36,0.0,14.1,0,0.26,0.479,14,5,8,1,0,0,0
2023-08-26T15:00,39.9,103.82,0.0,29.1,0,0.245,0.3605,15,5,8,1,0,0,0
2023-08-26T16:00,40.0,104.0,0.0,20.2,0,0.25,0.673,16,5,8,1,0,0,0
2023-08-26T17:00,39.3,102.74,0.0,12.4,0,0.215,0.7235,17,5,8,1,0,0,0
2023-08-26T18:00,38.8,101.84,0.0,14.5,0,0.19,0.721,18,5,8,1,0,0,0
2023-08-26T19:00,37.8,100.04,0.0,11.3,0,0.14,0.663,19,5,8,1,0,0,0
2023-08-26T20:00,36.5,97.7,0.0,12.0,0,0.075,0.57,20,5,8,1,0,0,0
2023-08-26T21:00,34.5,94.1,0.0,16.7,0,0.0,0.57,21,5,8,1,0,0,0
2023-08-26T22:00,31.3,88.34,0.0,17.3,0,0.0,0.4,22,5,8,1,0,0,0
2023-08-26T23:00,30.3,86.54,0.0,11.5,0,0.0,0.4,23,5,8,1,0,0,0
2023-08-27T00:00,28.1,82.58,0.0,11.1,0,0.0,0.32,0,6,8,1,0,0,0
2023-08-27T01:00,25.8,78.44,0.0,13.0,0,0.0,0.32,1,6,8,1,0,0,0
2023-08-27T02:00,25.0,77.0,0.0,13.7,0,0.0,0.32,2,6,8,1,0,0,0
2023-08-27T03:00,24.7,76.46,0.0,13.7,0,0.0,0.24,3,6,8,1,0,0,0
